song_Id,Arousal,Valence,min_distance,closest_pairs,name
852,0.070173343,-0.021664525,0.26509386364318444,"(0.32, 0.067)",Expectant
854,-0.154826658,-0.421664525,0.11432592520038747,"(-0.078, -0.337)",Worried
855,0.020173342,-0.421664525,0.1296382924637801,"(-0.078, -0.337)",Worried
856,0.29517334300000003,0.528335475,0.1589073942309522,"(0.42, 0.43)",Convinced
857,0.220173343,0.078335475,0.10046817626129817,"(0.32, 0.067)",Expectant
858,0.020173342,-0.046664525,0.30648440926566656,"(-0.078, -0.337)",Worried
859,0.170173343,-0.246664525,0.19856271296814837,"(0.23, -0.436)",Longing
860,0.570173343,0.503335475,0.1671230829097862,"(0.42, 0.43)",Convinced
863,0.645173343,0.453335475,0.19526901196367857,"(0.498, 0.325)",Enthusianstic
864,0.370173343,0.278335475,0.05117379105822895,"(0.42, 0.29)",Light Hearted
865,0.045173342000000005,-0.446664525,0.1441363545429278,"(0.03, -0.59)",Pensive
866,0.170173343,0.303335475,0.20535621410434912,"(-0.035, 0.312)",Impatient
867,0.520173343,0.303335475,0.031000141665341978,"(0.498, 0.325)",Enthusianstic
869,-0.079826658,-0.496664525,0.1441298223856693,"(0.03, -0.59)",Pensive
871,0.39517334299999995,0.453335475,0.03407208962290507,"(0.42, 0.43)",Convinced
872,0.270173343,-0.296664525,0.14501128259991106,"(0.23, -0.436)",Longing
873,0.645173343,0.553335475,0.17545092251473418,"(0.7, 0.72)",Excited
874,-0.004826658,0.428335475,0.12018474658177133,"(-0.035, 0.312)",Impatient
876,0.570173343,0.428335475,0.12604448354954403,"(0.498, 0.325)",Enthusianstic
879,0.39517334299999995,0.253335475,0.04427923092456864,"(0.42, 0.29)",Light Hearted
880,-0.154826658,0.078335475,0.25671710829417776,"(-0.33, 0.266)",Suspicious
882,0.195173343,0.178335475,0.14707657316265996,"(0.33299999999999996, 0.127)",Passionate
884,0.145173343,0.228335475,0.19865091560642573,"(-0.035, 0.312)",Impatient
886,0.24517334300000002,0.328335475,0.17898035825551156,"(0.42, 0.29)",Light Hearted
887,0.29517334300000003,0.128335475,0.037850224216922,"(0.33299999999999996, 0.127)",Passionate
889,0.695173343,0.578335475,0.14174672575150105,"(0.7, 0.72)",Excited
890,0.070173343,-0.246664525,0.17353915298649836,"(-0.078, -0.337)",Worried
891,0.270173343,-0.296664525,0.14501128259991106,"(0.23, -0.436)",Longing
892,-0.379826658,-0.171664525,0.2829876485660189,"(-0.48, 0.09300000000000001)",Distrustful
893,-0.279826658,0.678335475,0.16158806261888464,"(-0.44, 0.657)",Annoyed
897,-0.029826658,0.078335475,0.23372178698385093,"(-0.035, 0.312)",Impatient
898,0.270173343,0.453335475,0.1516330160000495,"(0.42, 0.43)",Convinced
899,0.47017334299999997,0.178335475,0.12241866888375837,"(0.42, 0.29)",Light Hearted
902,-0.279826658,0.603335475,0.1689241863408689,"(-0.44, 0.657)",Annoyed
903,0.29517334300000003,0.328335475,0.1305806376966787,"(0.42, 0.29)",Light Hearted
904,-0.054826658,0.278335475,0.03906912605785531,"(-0.035, 0.312)",Impatient
908,0.120173343,0.228335475,0.17629100692114524,"(-0.035, 0.312)",Impatient
909,0.270173343,0.353335475,0.16266348558072666,"(0.42, 0.29)",Light Hearted
910,0.545173343,0.603335475,0.12664300664178527,"(0.43, 0.6559999999999999)",Ambitious
911,-0.104826658,0.628335475,0.07204716135230159,"(-0.08199999999999999, 0.56)",Jealous
913,-0.279826658,0.053335475,0.2040652870797103,"(-0.48, 0.09300000000000001)",Distrustful
915,0.195173343,0.103335475,0.1300075422476376,"(0.32, 0.067)",Expectant
921,0.420173343,0.328335475,0.03833586690387051,"(0.42, 0.29)",Light Hearted
924,0.44517334299999994,0.203335475,0.0902465350651828,"(0.42, 0.29)",Light Hearted
925,0.320173343,0.078335475,0.0113368003101084,"(0.32, 0.067)",Expectant
926,0.270173343,-0.146664525,0.1337907999500387,"(0.385, -0.078)",Impressed
928,-0.104826658,0.103335475,0.220037828931583,"(-0.035, 0.312)",Impatient
931,0.520173343,0.428335475,0.10018717129089566,"(0.42, 0.43)",Convinced
932,0.120173343,-0.021664525,0.2186140225174755,"(0.32, 0.067)",Expectant
934,0.495173343,0.403335475,0.07838645695061916,"(0.498, 0.325)",Enthusianstic
936,0.070173343,0.203335475,0.15122635706539808,"(-0.035, 0.312)",Impatient
938,-0.054826658,0.678335475,0.12141530034935705,"(-0.08199999999999999, 0.56)",Jealous
939,-0.429826658,0.403335475,0.16064763748939662,"(-0.59, 0.391)",Frustrated
941,0.370173343,0.653335475,0.059885963140549676,"(0.43, 0.6559999999999999)",Ambitious
942,-0.079826658,0.053335475,0.2625200292566732,"(-0.035, 0.312)",Impatient
944,0.520173343,0.628335475,0.0943215655683856,"(0.43, 0.6559999999999999)",Ambitious
945,-0.40482665799999995,-0.571664525,0.08471384167256607,"(-0.45, -0.5)",Ashamed
949,0.420173343,0.278335475,0.011665812928007785,"(0.42, 0.29)",Light Hearted
952,-0.179826658,-0.096664525,0.26101687459420053,"(-0.078, -0.337)",Worried
954,0.270173343,0.128335475,0.0628408491609659,"(0.33299999999999996, 0.127)",Passionate
955,0.29517334300000003,-0.196664525,0.1488290892308062,"(0.385, -0.078)",Impressed
956,0.24517334300000002,-0.021664525,0.11601907856586033,"(0.32, 0.067)",Expectant
957,0.070173343,-0.446664525,0.14885884549220202,"(0.03, -0.59)",Pensive
958,0.170173343,0.228335475,0.1917847718753271,"(0.33299999999999996, 0.127)",Passionate
959,0.495173343,0.403335475,0.07838645695061916,"(0.498, 0.325)",Enthusianstic
960,0.820173343,0.778335475,0.13358390625846844,"(0.7, 0.72)",Excited
961,0.270173343,0.253335475,0.14109514900687145,"(0.33299999999999996, 0.127)",Passionate
962,-0.254826658,0.703335475,0.1719345080573547,"(-0.11, 0.7959999999999999)",Afraid
964,0.645173343,0.753335475,0.06416553756707158,"(0.7, 0.72)",Excited
967,-0.004826658,-0.446664525,0.1318356781107625,"(-0.078, -0.337)",Worried
968,-0.30482665800000003,-0.196664525,0.2667290353953326,"(-0.078, -0.337)",Worried
970,0.545173343,0.503335475,0.14507397316979798,"(0.42, 0.43)",Convinced
973,0.045173342000000005,0.478335475,0.15113620862958219,"(-0.08199999999999999, 0.56)",Jealous
974,-0.054826658,-0.121664525,0.21657878606392778,"(-0.078, -0.337)",Worried
976,0.370173343,0.403335475,0.05651276529485417,"(0.42, 0.43)",Convinced
977,-0.22982665800000002,0.678335475,0.1679385852355693,"(-0.11, 0.7959999999999999)",Afraid
978,0.420173343,0.778335475,0.11209607188153954,"(0.43, 0.89)",Astonished
979,0.270173343,-0.371664525,0.07584820915006017,"(0.23, -0.436)",Longing
980,-0.029826658,0.303335475,0.01009145484677946,"(-0.035, 0.312)",Impatient
981,0.545173343,0.528335475,0.15917987134456188,"(0.42, 0.43)",Convinced
983,0.47017334299999997,0.053335475,0.1507937405573297,"(0.32, 0.067)",Expectant
985,0.420173343,-0.171664525,0.09418984792041699,"(0.51, -0.2)",Confident
986,0.020173342,0.303335475,0.055849544858705774,"(-0.035, 0.312)",Impatient
987,-0.204826658,0.428335475,0.18006092041007843,"(-0.08199999999999999, 0.56)",Jealous
988,0.370173343,0.203335475,0.08490560743126023,"(0.33299999999999996, 0.127)",Passionate
989,0.495173343,0.428335475,0.07519176910587537,"(0.42, 0.43)",Convinced
990,0.420173343,0.353335475,0.06333571221097366,"(0.42, 0.29)",Light Hearted
991,-0.22982665800000002,-0.371664525,0.15573362955034661,"(-0.078, -0.337)",Worried
993,-0.154826658,-0.046664525,0.3003281928539587,"(-0.078, -0.337)",Worried
994,0.220173343,0.503335475,0.212858602695008,"(0.42, 0.43)",Convinced
995,-0.5048266579999999,0.028335475,0.06926661346510733,"(-0.48, 0.09300000000000001)",Distrustful
996,0.570173343,0.353335475,0.07753638231998752,"(0.498, 0.325)",Enthusianstic
997,0.570173343,0.453335475,0.14723785377161427,"(0.498, 0.325)",Enthusianstic
999,0.370173343,-0.121664525,0.04611312721201279,"(0.385, -0.078)",Impressed
1000,0.29517334300000003,0.553335475,0.16946454535173794,"(0.43, 0.6559999999999999)",Ambitious
1001,-0.154826658,-0.046664525,0.3003281928539587,"(-0.078, -0.337)",Worried
1002,-0.30482665800000003,-0.021664525,0.20936488015167343,"(-0.48, 0.09300000000000001)",Distrustful
1003,-0.279826658,0.178335475,0.10100709475539128,"(-0.33, 0.266)",Suspicious
1004,0.070173343,-0.196664525,0.2040818098686683,"(-0.078, -0.337)",Worried
1005,0.170173343,0.203335475,0.17983221339145905,"(0.33299999999999996, 0.127)",Passionate
1006,-0.004826658,0.003335475,0.31013580825329506,"(-0.035, 0.312)",Impatient
1007,0.24517334300000002,0.153335475,0.09169012445880562,"(0.33299999999999996, 0.127)",Passionate
1008,0.24517334300000002,0.353335475,0.185945536088585,"(0.42, 0.29)",Light Hearted
1009,-0.179826658,-0.271664525,0.12098509235820995,"(-0.078, -0.337)",Worried
1010,0.520173343,0.478335475,0.11122507267370639,"(0.42, 0.43)",Convinced
1011,-0.35482665799999996,-0.021664525,0.16975370052203456,"(-0.48, 0.09300000000000001)",Distrustful
1012,-0.379826658,-0.071664525,0.19274102895057033,"(-0.48, 0.09300000000000001)",Distrustful
1013,-0.22982665800000002,-0.346664525,0.1521339446768031,"(-0.078, -0.337)",Worried
1014,0.020173342,0.078335475,0.24008999960624056,"(-0.035, 0.312)",Impatient
1015,0.47017334299999997,0.328335475,0.02802584937644666,"(0.498, 0.325)",Enthusianstic
1016,-0.6298266579999999,-0.321664525,0.21353016108017295,"(-0.83, -0.396)",Sad
1017,-0.154826658,-0.121664525,0.22863005527035285,"(-0.078, -0.337)",Worried
1018,-0.47982665799999996,-0.221664525,0.27992903774157585,"(-0.45, -0.5)",Ashamed
1019,-0.40482665799999995,-0.071664525,0.18101225688036873,"(-0.48, 0.09300000000000001)",Distrustful
1020,-0.47982665799999996,-0.296664525,0.2055114228477935,"(-0.45, -0.5)",Ashamed
1021,0.095173342,0.403335475,0.15901970934737802,"(-0.035, 0.312)",Impatient
1022,-0.279826658,-0.321664525,0.2024084402215594,"(-0.078, -0.337)",Worried
1023,-0.529826658,-0.421664525,0.11184248732447154,"(-0.45, -0.5)",Ashamed
1024,-0.379826658,-0.346664525,0.16862996714974654,"(-0.45, -0.5)",Ashamed
1025,0.420173343,0.128335475,0.08718357198045557,"(0.33299999999999996, 0.127)",Passionate
1026,-0.40482665799999995,-0.221664525,0.2819774236901327,"(-0.45, -0.5)",Ashamed
1027,-0.154826658,0.003335475,0.31571878696226585,"(-0.33, 0.266)",Suspicious
1028,0.095173342,-0.021664525,0.2416783485149727,"(0.32, 0.067)",Expectant
1029,0.020173342,-0.171664525,0.19228578827600493,"(-0.078, -0.337)",Worried
1030,0.195173343,0.278335475,0.20469150781913562,"(0.33299999999999996, 0.127)",Passionate
1031,0.145173343,0.053335475,0.17535985641323748,"(0.32, 0.067)",Expectant
1032,-0.079826658,-0.321664525,0.01544388140735969,"(-0.078, -0.337)",Worried
1033,0.29517334300000003,0.178335475,0.06376666035846058,"(0.33299999999999996, 0.127)",Passionate
1034,-0.40482665799999995,-0.321664525,0.1839678571678341,"(-0.45, -0.5)",Ashamed
1035,-0.054826658,-0.071664525,0.26634548630101573,"(-0.078, -0.337)",Worried
1036,-0.35482665799999996,0.053335475,0.1313074258788306,"(-0.48, 0.09300000000000001)",Distrustful
1037,-0.004826658,0.103335475,0.210834803960173,"(-0.035, 0.312)",Impatient
1038,-0.079826658,0.103335475,0.2134251935946752,"(-0.035, 0.312)",Impatient
1039,0.045173342000000005,0.428335475,0.14128590697916263,"(-0.035, 0.312)",Impatient
1040,0.220173343,0.403335475,0.20159784160866223,"(0.42, 0.43)",Convinced
1041,0.24517334300000002,0.253335475,0.15386414112219668,"(0.33299999999999996, 0.127)",Passionate
1042,-0.029826658,0.103335475,0.20872864552074444,"(-0.035, 0.312)",Impatient
1043,0.145173343,0.078335475,0.1751937584255537,"(0.32, 0.067)",Expectant
1044,0.420173343,0.628335475,0.029357948349148497,"(0.43, 0.6559999999999999)",Ambitious
1045,-0.329826658,-0.046664525,0.20508098934548905,"(-0.48, 0.09300000000000001)",Distrustful
1046,0.145173343,0.253335475,0.18948340302324973,"(-0.035, 0.312)",Impatient
1047,-0.004826658,0.178335475,0.13702786508927514,"(-0.035, 0.312)",Impatient
1048,0.570173343,0.103335475,0.2331183242117,"(0.498, 0.325)",Enthusianstic
1049,0.570173343,0.178335475,0.1634609260137458,"(0.498, 0.325)",Enthusianstic
1050,0.34517334299999997,0.353335475,0.09803270368234919,"(0.42, 0.29)",Light Hearted
1051,0.220173343,0.153335475,0.1158594483556316,"(0.33299999999999996, 0.127)",Passionate
1052,0.545173343,0.228335475,0.10756093474524694,"(0.498, 0.325)",Enthusianstic
1053,0.47017334299999997,-0.021664525,0.1021184807038925,"(0.385, -0.078)",Impressed
1054,0.47017334299999997,-0.221664525,0.0453377795141235,"(0.51, -0.2)",Confident
1055,0.47017334299999997,-0.221664525,0.0453377795141235,"(0.51, -0.2)",Confident
1056,0.145173343,-0.096664525,0.2394795121534852,"(0.32, 0.067)",Expectant
1057,0.670173343,0.028335475,0.26486947617887435,"(0.9, 0.16)",Happy
1058,0.34517334299999997,-0.146664525,0.0793787100000452,"(0.385, -0.078)",Impressed
1059,0.770173343,0.028335475,0.1849067549097958,"(0.9, 0.16)",Happy
1060,0.420173343,0.153335475,0.09106453191704922,"(0.33299999999999996, 0.127)",Passionate
1061,0.44517334299999994,0.478335475,0.054497847125104616,"(0.42, 0.43)",Convinced
1062,-0.029826658,-0.121664525,0.22065819194610609,"(-0.078, -0.337)",Worried
1063,0.495173343,0.153335475,0.1559750745833169,"(0.42, 0.29)",Light Hearted
1064,0.670173343,0.153335475,0.22992326581116426,"(0.9, 0.16)",Happy
1065,0.495173343,0.353335475,0.02847611513657146,"(0.498, 0.325)",Enthusianstic
1066,0.270173343,0.378335475,0.15848422726338185,"(0.42, 0.43)",Convinced
1067,-0.254826658,-0.146664525,0.2597984988850486,"(-0.078, -0.337)",Worried
1068,0.220173343,0.328335475,0.2034706403667892,"(0.42, 0.29)",Light Hearted
1069,0.29517334300000003,-0.071664525,0.09004980039551043,"(0.385, -0.078)",Impressed
1070,0.34517334299999997,0.153335475,0.029012885469585303,"(0.33299999999999996, 0.127)",Passionate
1071,0.220173343,0.478335475,0.20558942334485805,"(0.42, 0.43)",Convinced
1072,0.270173343,0.428335475,0.14983590287801943,"(0.42, 0.43)",Convinced
1073,-0.154826658,0.153335475,0.19882871890379566,"(-0.035, 0.312)",Impatient
1074,0.495173343,0.553335475,0.12160415013999831,"(0.43, 0.6559999999999999)",Ambitious
1075,0.545173343,0.453335475,0.12732992653446112,"(0.42, 0.43)",Convinced
1076,0.145173343,0.353335475,0.18485414526396557,"(-0.035, 0.312)",Impatient
1077,0.095173342,0.453335475,0.19214789996490877,"(-0.035, 0.312)",Impatient
1078,0.39517334299999995,0.553335475,0.10841079619332779,"(0.43, 0.6559999999999999)",Ambitious
1079,0.29517334300000003,0.578335475,0.15559564865789546,"(0.43, 0.6559999999999999)",Ambitious
1080,0.145173343,0.353335475,0.18485414526396557,"(-0.035, 0.312)",Impatient
1081,-0.22982665800000002,0.103335475,0.1910351960789545,"(-0.33, 0.266)",Suspicious
1082,0.495173343,0.528335475,0.12377761163179421,"(0.42, 0.43)",Convinced
1083,0.545173343,0.378335475,0.07120391269636289,"(0.498, 0.325)",Enthusianstic
1084,-0.254826658,0.128335475,0.15685200920270226,"(-0.33, 0.266)",Suspicious
1085,0.195173343,0.378335475,0.23068647303487752,"(0.42, 0.43)",Convinced
1086,-0.029826658,0.328335475,0.01713508712917996,"(-0.035, 0.312)",Impatient
1087,0.495173343,0.353335475,0.02847611513657146,"(0.498, 0.325)",Enthusianstic
1088,0.545173343,0.678335475,0.1173191049286998,"(0.43, 0.6559999999999999)",Ambitious
1089,0.545173343,0.453335475,0.12732992653446112,"(0.42, 0.43)",Convinced
1090,0.545173343,0.253335475,0.08579701879011459,"(0.498, 0.325)",Enthusianstic
1091,0.34517334299999997,0.278335475,0.07573037528806573,"(0.42, 0.29)",Light Hearted
1092,0.47017334299999997,0.303335475,0.035265769285119465,"(0.498, 0.325)",Enthusianstic
1093,0.39517334299999995,0.303335475,0.02818151506344676,"(0.42, 0.29)",Light Hearted
1094,0.47017334299999997,0.453335475,0.05533451672574065,"(0.42, 0.43)",Convinced
1095,0.44517334299999994,0.403335475,0.036670070783559605,"(0.42, 0.43)",Convinced
1096,-0.204826658,-0.196664525,0.1891535004247201,"(-0.078, -0.337)",Worried
1097,0.24517334300000002,0.228335475,0.13409847192742827,"(0.33299999999999996, 0.127)",Passionate
1098,0.47017334299999997,0.553335475,0.11024473765795469,"(0.43, 0.6559999999999999)",Ambitious
1099,0.370173343,0.278335475,0.05117379105822895,"(0.42, 0.29)",Light Hearted
1100,0.29517334300000003,0.428335475,0.12483775447063786,"(0.42, 0.43)",Convinced
1101,-0.5048266579999999,-0.221664525,0.28368397746599044,"(-0.45, -0.5)",Ashamed
1102,0.020173342,-0.571664525,0.020802712585732387,"(0.03, -0.59)",Pensive
1103,-0.22982665800000002,-0.246664525,0.17666870725435388,"(-0.078, -0.337)",Worried
1104,-0.004826658,-0.096664525,0.25122794136585325,"(-0.078, -0.337)",Worried
1105,-0.179826658,-0.196664525,0.17338602545454634,"(-0.078, -0.337)",Worried
1106,-0.129826658,-0.396664525,0.07903074099946543,"(-0.078, -0.337)",Worried
1107,-0.30482665800000003,-0.396664525,0.1781951728328368,"(-0.45, -0.5)",Ashamed
1108,-0.179826658,0.053335475,0.26034252983507056,"(-0.33, 0.266)",Suspicious
1109,-0.5048266579999999,-0.096664525,0.19128250048272738,"(-0.48, 0.09300000000000001)",Distrustful
1110,0.24517334300000002,0.128335475,0.08783680989921745,"(0.33299999999999996, 0.127)",Passionate
1111,-0.379826658,-0.346664525,0.16862996714974654,"(-0.45, -0.5)",Ashamed
1112,-0.529826658,-0.371664525,0.15113665826305864,"(-0.45, -0.5)",Ashamed
1113,-0.35482665799999996,-0.296664525,0.22450674916564223,"(-0.45, -0.5)",Ashamed
1114,-0.279826658,-0.296664525,0.205817760222301,"(-0.078, -0.337)",Worried
1115,-0.129826658,-0.046664525,0.2949248896294183,"(-0.078, -0.337)",Worried
1116,-0.35482665799999996,0.278335475,0.027722317560488804,"(-0.33, 0.266)",Suspicious
1117,-0.254826658,-0.096664525,0.29440731307310386,"(-0.48, 0.09300000000000001)",Distrustful
1118,-0.6298266579999999,-0.146664525,0.20746140802791402,"(-0.8, -0.027999999999999997)",Disappointed
1119,-0.579826658,-0.296664525,0.24124733474367044,"(-0.45, -0.5)",Ashamed
1120,-0.40482665799999995,-0.296664525,0.20829293367976887,"(-0.45, -0.5)",Ashamed
1121,-0.529826658,-0.171664525,0.26931395552574805,"(-0.48, 0.09300000000000001)",Distrustful
1122,0.24517334300000002,0.553335475,0.21142586840609462,"(0.43, 0.6559999999999999)",Ambitious
1123,-0.329826658,-0.371664525,0.17581702497461554,"(-0.45, -0.5)",Ashamed
1124,0.170173343,0.203335475,0.17983221339145905,"(0.33299999999999996, 0.127)",Passionate
1125,-0.35482665799999996,0.078335475,0.12602941656980166,"(-0.48, 0.09300000000000001)",Distrustful
1126,-0.30482665800000003,-0.171664525,0.2806887102698015,"(-0.078, -0.337)",Worried
1127,-0.35482665799999996,-0.296664525,0.22450674916564223,"(-0.45, -0.5)",Ashamed
1128,-0.429826658,-0.221664525,0.2790655843541525,"(-0.45, -0.5)",Ashamed
1129,-0.5048266579999999,-0.271664525,0.234825576909596,"(-0.45, -0.5)",Ashamed
1130,-0.329826658,-0.196664525,0.2882892839196847,"(-0.078, -0.337)",Worried
1131,-0.254826658,-0.021664525,0.25268752885911205,"(-0.48, 0.09300000000000001)",Distrustful
1132,-0.254826658,0.003335475,0.24236905947526508,"(-0.48, 0.09300000000000001)",Distrustful
1133,-0.5048266579999999,0.103335475,0.026892099042740897,"(-0.48, 0.09300000000000001)",Distrustful
1134,-0.579826658,-0.121664525,0.23674082863106774,"(-0.48, 0.09300000000000001)",Distrustful
1135,-0.429826658,-0.371664525,0.12991134619779976,"(-0.45, -0.5)",Ashamed
1136,-0.254826658,-0.021664525,0.25268752885911205,"(-0.48, 0.09300000000000001)",Distrustful
1137,-0.054826658,-0.071664525,0.26634548630101573,"(-0.078, -0.337)",Worried
1138,-0.179826658,-0.046664525,0.30767410733262,"(-0.078, -0.337)",Worried
1139,-0.47982665799999996,0.128335475,0.0353359001714204,"(-0.48, 0.09300000000000001)",Distrustful
1140,0.24517334300000002,0.328335475,0.17898035825551156,"(0.42, 0.29)",Light Hearted
1141,-0.204826658,-0.021664525,0.29810790234565165,"(-0.48, 0.09300000000000001)",Distrustful
1142,-0.579826658,-0.346664525,0.20091473072157895,"(-0.45, -0.5)",Ashamed
1143,0.170173343,-0.196664525,0.2454216006207915,"(0.385, -0.078)",Impressed
1144,0.045173342000000005,-0.221664525,0.16874224122289178,"(-0.078, -0.337)",Worried
1145,-0.5048266579999999,0.028335475,0.06926661346510733,"(-0.48, 0.09300000000000001)",Distrustful
1146,-0.254826658,-0.496664525,0.1221711295721071,"(-0.32, -0.6)",Embarrassed
1147,-0.204826658,0.003335475,0.28941336387755934,"(-0.48, 0.09300000000000001)",Distrustful
1148,-0.35482665799999996,-0.296664525,0.22450674916564223,"(-0.45, -0.5)",Ashamed
1149,-0.454826658,-0.146664525,0.24098294896304304,"(-0.48, 0.09300000000000001)",Distrustful
1150,-0.529826658,-0.121664525,0.2203714004605057,"(-0.48, 0.09300000000000001)",Distrustful
1151,0.29517334300000003,0.103335475,0.04400715443278822,"(0.32, 0.067)",Expectant
1152,0.29517334300000003,0.378335475,0.13509595642087613,"(0.42, 0.43)",Convinced
1153,-0.47982665799999996,-0.171664525,0.26466458176515534,"(-0.48, 0.09300000000000001)",Distrustful
1154,-0.004826658,-0.171664525,0.18080419594944303,"(-0.078, -0.337)",Worried
1155,-0.029826658,-0.096664525,0.2451159142587943,"(-0.078, -0.337)",Worried
1156,0.29517334300000003,0.603335475,0.14474729576496848,"(0.43, 0.6559999999999999)",Ambitious
1157,0.420173343,0.578335475,0.07828372520052462,"(0.43, 0.6559999999999999)",Ambitious
1158,0.44517334299999994,0.403335475,0.036670070783559605,"(0.42, 0.43)",Convinced
1159,0.39517334299999995,0.303335475,0.02818151506344676,"(0.42, 0.29)",Light Hearted
1160,0.24517334300000002,0.453335475,0.1763771651639499,"(0.42, 0.43)",Convinced
1161,-0.47982665799999996,-0.121664525,0.214664594986981,"(-0.48, 0.09300000000000001)",Distrustful
1162,-0.154826658,-0.246664525,0.11858681808246899,"(-0.078, -0.337)",Worried
1163,0.220173343,0.403335475,0.20159784160866223,"(0.42, 0.43)",Convinced
1164,-0.329826658,-0.246664525,0.2675390882150206,"(-0.078, -0.337)",Worried
1165,-0.40482665799999995,-0.271664525,0.23276107915827465,"(-0.45, -0.5)",Ashamed
1166,-0.279826658,0.003335475,0.21933785330153246,"(-0.48, 0.09300000000000001)",Distrustful
1167,-0.40482665799999995,-0.246664525,0.25733148606597794,"(-0.45, -0.5)",Ashamed
1168,-0.279826658,-0.046664525,0.24408102423360276,"(-0.48, 0.09300000000000001)",Distrustful
1169,-0.40482665799999995,-0.171664525,0.27513331703180666,"(-0.48, 0.09300000000000001)",Distrustful
1170,-0.579826658,-0.371664525,0.18255124012431298,"(-0.45, -0.5)",Ashamed
1171,-0.6298266579999999,-0.246664525,0.24974076747884918,"(-0.83, -0.396)",Sad
1172,-0.47982665799999996,-0.171664525,0.26466458176515534,"(-0.48, 0.09300000000000001)",Distrustful
1173,-0.104826658,-0.071664525,0.2666881772274965,"(-0.078, -0.337)",Worried
1174,-0.279826658,-0.246664525,0.22112100289869477,"(-0.078, -0.337)",Worried
1175,-0.254826658,-0.221664525,0.21111593680469645,"(-0.078, -0.337)",Worried
1176,-0.429826658,0.078335475,0.05227248359246564,"(-0.48, 0.09300000000000001)",Distrustful
1177,-0.279826658,0.153335475,0.1233315022243895,"(-0.33, 0.266)",Suspicious
1178,0.020173342,0.078335475,0.24008999960624056,"(-0.035, 0.312)",Impatient
1179,-0.079826658,-0.296664525,0.040376815413360544,"(-0.078, -0.337)",Worried
1180,-0.454826658,-0.321664525,0.17840077990559514,"(-0.45, -0.5)",Ashamed
1181,-0.004826658,-0.221664525,0.13658920079173387,"(-0.078, -0.337)",Worried
1182,-0.554826658,-0.471664525,0.10858879947271072,"(-0.45, -0.5)",Ashamed
1183,-0.30482665800000003,-0.221664525,0.25446533078776096,"(-0.078, -0.337)",Worried
1184,-0.529826658,-0.096664525,0.19610030058856256,"(-0.48, 0.09300000000000001)",Distrustful
1185,0.095173342,0.403335475,0.15901970934737802,"(-0.035, 0.312)",Impatient
1186,-0.6298266579999999,-0.221664525,0.25780790246019347,"(-0.8, -0.027999999999999997)",Disappointed
1187,-0.079826658,-0.046664525,0.2903412211914192,"(-0.078, -0.337)",Worried
1188,-0.279826658,0.028335475,0.2103589019768942,"(-0.48, 0.09300000000000001)",Distrustful
1189,-0.30482665800000003,0.053335475,0.17960783471476008,"(-0.48, 0.09300000000000001)",Distrustful
1190,-0.554826658,-0.271664525,0.2512483181454646,"(-0.45, -0.5)",Ashamed
1191,-0.454826658,-0.046664525,0.1419150333506799,"(-0.48, 0.09300000000000001)",Distrustful
1192,-0.379826658,-0.221664525,0.28704517862337386,"(-0.45, -0.5)",Ashamed
1193,-0.129826658,-0.046664525,0.2949248896294183,"(-0.078, -0.337)",Worried
1194,-0.47982665799999996,-0.296664525,0.2055114228477935,"(-0.45, -0.5)",Ashamed
1195,-0.104826658,-0.096664525,0.24182805900665166,"(-0.078, -0.337)",Worried
1196,-0.429826658,-0.196664525,0.29397772243985526,"(-0.48, 0.09300000000000001)",Distrustful
1197,-0.40482665799999995,-0.171664525,0.27513331703180666,"(-0.48, 0.09300000000000001)",Distrustful
1198,-0.654826658,-0.271664525,0.21481389641018245,"(-0.83, -0.396)",Sad
1199,-0.22982665800000002,-0.021664525,0.27519929931038084,"(-0.48, 0.09300000000000001)",Distrustful
1200,-0.204826658,-0.346664525,0.127194356096977,"(-0.078, -0.337)",Worried
1201,0.270173343,0.353335475,0.16266348558072666,"(0.42, 0.29)",Light Hearted
1202,-0.429826658,-0.121664525,0.22045004545457592,"(-0.48, 0.09300000000000001)",Distrustful
1203,-0.254826658,-0.146664525,0.2597984988850486,"(-0.078, -0.337)",Worried
1204,0.270173343,0.503335475,0.16681162741629033,"(0.42, 0.43)",Convinced
1205,0.320173343,0.353335475,0.11822327960799969,"(0.42, 0.29)",Light Hearted
1206,0.34517334299999997,0.128335475,0.012246377965393445,"(0.33299999999999996, 0.127)",Passionate
1207,-0.254826658,0.028335475,0.23427448589405672,"(-0.48, 0.09300000000000001)",Distrustful
1208,0.045173342000000005,0.403335475,0.12153161630178622,"(-0.035, 0.312)",Impatient
1209,-0.429826658,-0.046664525,0.14840331462243217,"(-0.48, 0.09300000000000001)",Distrustful
1210,-0.5048266579999999,-0.196664525,0.290726503764147,"(-0.48, 0.09300000000000001)",Distrustful
1211,0.070173343,0.228335475,0.13439190757360087,"(-0.035, 0.312)",Impatient
1212,-0.429826658,-0.271664525,0.22922489583578087,"(-0.45, -0.5)",Ashamed
1213,-0.40482665799999995,-0.371664525,0.13605375765088074,"(-0.45, -0.5)",Ashamed
1214,0.220173343,0.403335475,0.20159784160866223,"(0.42, 0.43)",Convinced
1215,0.29517334300000003,0.403335475,0.12764282663460277,"(0.42, 0.43)",Convinced
1216,0.220173343,0.228335475,0.1516533317249287,"(0.33299999999999996, 0.127)",Passionate
